"Date","Price","Open","High","Low","Vol.","Change %"
"12/31/2021","1,829.70","1,828.50","1,830.20","1,823.60","0.02K","0.79%"
"12/30/2021","1,815.30","1,815.30","1,815.30","1,815.30","113.43K","0.53%"
"12/29/2021","1,805.80","1,806.60","1,808.00","1,789.10","138.69K","-0.28%"
"12/28/2021","1,810.90","1,812.10","1,821.60","1,805.50","100.54K","0.12%"
"12/27/2021","1,808.80","1,810.20","1,814.60","1,803.60","84.23K","-0.16%"
"12/23/2021","1,811.70","1,805.60","1,812.00","1,799.00","104.84K","0.53%"
"12/22/2021","1,802.20","1,789.40","1,806.30","1,785.80","110.41K","0.75%"
"12/21/2021","1,788.70","1,791.40","1,801.70","1,785.00","134.15K","-0.33%"
"12/20/2021","1,794.60","1,800.20","1,804.60","1,789.00","105.39K","-0.57%"
"12/17/2021","1,804.90","1,801.50","1,815.70","1,796.50","156.61K","0.37%"
"12/16/2021","1,798.20","1,777.90","1,800.70","1,775.70","167.78K","1.91%"
"12/15/2021","1,764.50","1,771.90","1,781.30","1,753.00","161.10K","-0.44%"
"12/14/2021","1,772.30","1,787.60","1,789.80","1,766.10","153.25K","-0.89%"
"12/13/2021","1,788.30","1,784.20","1,792.80","1,782.20","106.06K","0.20%"
"12/10/2021","1,784.80","1,776.30","1,791.00","1,770.40","142.00K","0.46%"
"12/09/2021","1,776.70","1,784.30","1,788.40","1,773.30","123.97K","-0.49%"
"12/08/2021","1,785.50","1,785.10","1,794.30","1,780.10","109.69K","0.04%"
"12/07/2021","1,784.70","1,779.50","1,789.30","1,772.40","129.89K","0.29%"
"12/06/2021","1,779.50","1,787.70","1,789.00","1,776.40","104.48K","-0.25%"
"12/03/2021","1,783.90","1,769.40","1,788.00","1,766.00","175.18K","1.20%"
"12/02/2021","1,762.70","1,783.80","1,785.20","1,762.20","172.72K","-1.21%"
"12/01/2021","1,784.30","1,777.40","1,795.70","1,773.70","180.34K","0.44%"
"11/30/2021","1,776.50","1,786.90","1,811.40","1,771.20","242.86K","-0.49%"
"11/29/2021","1,785.20","1,795.20","1,801.50","1,782.00","151.37K","-0.10%"
"11/26/2021","1,786.90","1,788.40","1,817.70","1,780.50","2.97K","-0.07%"
"11/25/2021","1,788.10","1,792.30","1,819.30","1,781.60","180.64K","0.14%"
"11/24/2021","1,785.60","1,793.40","1,797.00","1,779.20","0.97K","0.03%"
"11/23/2021","1,785.10","1,810.40","1,813.10","1,783.10","1.86K","-1.25%"
"11/22/2021","1,807.70","1,843.00","1,851.10","1,804.00","1.18K","-2.44%"
"11/19/2021","1,852.90","1,864.20","1,869.00","1,846.00","0.54K","-0.53%"
"11/18/2021","1,862.70","1,869.80","1,874.50","1,858.30","0.49K","-0.47%"
"11/17/2021","1,871.50","1,852.70","1,871.10","1,852.70","0.24K","0.87%"
"11/16/2021","1,855.40","1,867.00","1,880.10","1,852.40","0.65K","-0.67%"
"11/15/2021","1,868.00","1,870.10","1,873.10","1,860.00","0.24K","-0.09%"
"11/12/2021","1,869.70","1,865.90","1,872.20","1,849.80","0.24K","0.24%"
"11/11/2021","1,865.20","1,855.50","1,868.90","1,847.00","0.19K","0.85%"
"11/10/2021","1,849.50","1,827.80","1,869.80","1,827.80","0.23K","0.96%"
"11/09/2021","1,832.00","1,828.30","1,835.10","1,822.70","0.14K","0.15%"
"11/08/2021","1,829.20","1,818.50","1,829.20","1,815.50","0.12K","0.62%"
"11/05/2021","1,818.00","1,792.90","1,820.70","1,788.20","0.10K","1.30%"
"11/04/2021","1,794.70","1,773.00","1,800.70","1,773.00","0.03K","1.68%"
"11/03/2021","1,765.10","1,777.00","1,777.30","1,762.30","0.13K","-1.42%"
"11/02/2021","1,790.60","1,797.10","1,797.10","1,790.20","0.01K","-0.35%"
"11/01/2021","1,796.90","1,785.50","1,796.90","1,783.10","0.03K","0.67%"
"10/29/2021","1,784.90","1,789.30","1,789.30","1,776.90","0.02K","-1.04%"
"10/28/2021","1,803.60","1,803.60","1,803.60","1,803.60","220.88K","0.27%"
"10/27/2021","1,798.80","1,795.00","1,801.00","1,784.30","182.80K","0.30%"
"10/26/2021","1,793.40","1,808.70","1,809.80","1,783.00","197.93K","-0.74%"
"10/25/2021","1,806.80","1,794.20","1,811.50","1,793.00","153.59K","0.58%"
"10/22/2021","1,796.30","1,783.70","1,815.50","1,783.40","312.81K","0.81%"
"10/21/2021","1,781.90","1,782.50","1,790.30","1,776.80","138.73K","-0.17%"
"10/20/2021","1,784.90","1,769.40","1,789.60","1,767.10","174.08K","0.81%"
"10/19/2021","1,770.50","1,764.80","1,786.00","1,763.40","166.97K","0.27%"
"10/18/2021","1,765.70","1,767.50","1,772.50","1,760.30","152.74K","-0.15%"
"10/15/2021","1,768.30","1,797.30","1,797.70","1,765.10","202.63K","-1.65%"
"10/14/2021","1,797.90","1,793.60","1,801.90","1,787.60","164.65K","0.18%"
"10/13/2021","1,794.70","1,760.40","1,797.40","1,757.90","299.04K","2.01%"
"10/12/2021","1,759.30","1,753.60","1,770.00","1,750.50","168.11K","0.21%"
"10/11/2021","1,755.70","1,757.40","1,761.10","1,749.90","114.77K","-0.10%"
"10/08/2021","1,757.40","1,757.00","1,782.40","1,753.60","240.37K","-0.10%"
"10/07/2021","1,759.20","1,763.80","1,767.70","1,752.00","146.41K","-0.15%"
"10/06/2021","1,761.80","1,760.50","1,765.90","1,745.40","159.22K","0.05%"
"10/05/2021","1,760.90","1,770.80","1,771.10","1,748.60","151.42K","-0.38%"
"10/04/2021","1,767.60","1,762.60","1,771.50","1,747.70","166.18K","0.52%"
"10/01/2021","1,758.40","1,757.20","1,765.20","1,749.90","151.20K","0.08%"
"09/30/2021","1,757.00","1,726.00","1,765.00","1,721.80","246.37K","1.98%"
"09/29/2021","1,722.90","1,734.00","1,746.00","1,721.10","177.39K","-0.81%"
"09/28/2021","1,737.00","1,750.00","1,752.90","1,728.00","0.96K","-0.82%"
"09/27/2021","1,751.40","1,749.20","1,759.50","1,744.90","0.91K","0.03%"
"09/24/2021","1,750.90","1,744.90","1,756.10","1,740.00","0.54K","0.11%"
"09/23/2021","1,748.90","1,767.30","1,775.10","1,740.00","0.87K","-1.63%"
"09/22/2021","1,777.90","1,772.60","1,784.50","1,765.00","0.12K","0.03%"
"09/21/2021","1,777.30","1,764.00","1,780.70","1,757.80","0.59K","0.82%"
"09/20/2021","1,762.90","1,752.20","1,766.60","1,743.50","0.36K","0.71%"
"09/17/2021","1,750.50","1,755.30","1,765.60","1,748.00","0.46K","-0.30%"
"09/16/2021","1,755.70","1,795.40","1,795.40","1,744.70","0.09K","-2.12%"
"09/15/2021","1,793.70","1,804.10","1,804.10","1,792.00","0.01K","-0.69%"
"09/14/2021","1,806.10","1,789.50","1,808.00","1,781.00","0.03K","0.71%"
"09/13/2021","1,793.30","1,788.30","1,794.50","1,788.30","0.01K","0.13%"
"09/10/2021","1,791.00","1,804.20","1,804.20","1,788.30","0.01K","-0.44%"
"09/09/2021","1,798.90","1,794.10","1,796.90","1,788.30","0.03K","0.36%"
"09/08/2021","1,792.40","1,799.00","1,799.00","1,785.00","0.01K","-0.28%"
"09/07/2021","1,797.40","1,824.00","1,824.40","1,792.80","0.02K","-0.06%"
"09/06/2021","1,798.50","1,833.50","1,833.50","1,793.70","252.48K","-1.86%"
"09/03/2021","1,832.60","1,814.50","1,834.20","1,813.00","0.01K","1.23%"
"09/02/2021","1,810.40","1,811.00","1,811.00","1,808.40","0.02K","-0.25%"
"09/01/2021","1,814.90","1,817.10","1,817.40","1,809.70","0.04K","-0.11%"
"08/31/2021","1,816.90","1,816.90","1,816.90","1,816.90","170.39K","0.38%"
"08/30/2021","1,810.00","1,810.00","1,810.00","1,810.00","104.88K","-0.40%"
"08/27/2021","1,817.20","1,792.00","1,819.60","1,783.80","8.73K","1.35%"
"08/26/2021","1,793.00","1,790.50","1,798.10","1,779.20","4.49K","0.23%"
"08/25/2021","1,788.80","1,802.60","1,802.70","1,781.90","6.78K","-0.97%"
"08/24/2021","1,806.30","1,805.20","1,809.80","1,800.40","3.63K","0.13%"
"08/23/2021","1,804.00","1,780.10","1,806.70","1,775.90","6.79K","1.25%"
"08/20/2021","1,781.80","1,780.30","1,788.60","1,778.10","3.38K","0.05%"
"08/19/2021","1,780.90","1,787.40","1,792.20","1,772.40","3.63K","-0.08%"
"08/18/2021","1,782.30","1,785.90","1,793.10","1,777.00","3.86K","-0.19%"
"08/17/2021","1,785.70","1,786.80","1,795.00","1,779.90","6.03K","-0.11%"
"08/16/2021","1,787.60","1,779.50","1,789.00","1,769.80","4.52K","0.65%"
"08/13/2021","1,776.00","1,752.70","1,779.60","1,751.60","6.33K","1.50%"
"08/12/2021","1,749.80","1,750.60","1,757.20","1,740.60","2.72K","-0.08%"
"08/11/2021","1,751.20","1,728.10","1,754.40","1,724.30","5.91K","1.24%"
"08/10/2021","1,729.70","1,729.70","1,736.90","1,716.50","7.20K","0.31%"
"08/09/2021","1,724.40","1,763.00","1,763.00","1,676.40","16.04K","-2.08%"
"08/06/2021","1,761.10","1,804.00","1,804.40","1,757.30","17.61K","-2.52%"
"08/05/2021","1,806.60","1,812.20","1,815.60","1,797.30","8.98K","-0.31%"
"08/04/2021","1,812.20","1,810.80","1,833.40","1,806.10","9.27K","0.03%"
"08/03/2021","1,811.70","1,814.10","1,815.50","1,807.30","4.29K","-0.45%"
"08/02/2021","1,819.80","1,814.60","1,820.50","1,805.90","6.16K","0.29%"
"07/30/2021","1,814.50","1,830.30","1,832.80","1,810.60","7.47K","-1.02%"
"07/29/2021","1,833.20","1,808.20","1,834.70","1,808.20","16.73K","1.80%"
"07/28/2021","1,800.80","1,800.20","1,810.00","1,792.80","2.15K","-0.01%"
"07/27/2021","1,800.90","1,798.60","1,806.20","1,794.00","1.09K","0.03%"
"07/26/2021","1,800.40","1,803.40","1,812.50","1,797.50","0.63K","-0.14%"
"07/23/2021","1,802.90","1,808.30","1,811.00","1,790.20","0.58K","-0.20%"
"07/22/2021","1,806.50","1,805.30","1,809.50","1,794.00","0.71K","0.12%"
"07/21/2021","1,804.40","1,811.20","1,814.40","1,796.00","1.13K","-0.44%"
"07/20/2021","1,812.30","1,813.30","1,826.20","1,806.70","0.22K","0.12%"
"07/19/2021","1,810.20","1,813.60","1,817.90","1,796.00","0.47K","-0.31%"
"07/16/2021","1,815.90","1,831.50","1,832.40","1,812.00","0.27K","-0.77%"
"07/15/2021","1,829.90","1,828.60","1,834.50","1,822.00","0.18K","0.22%"
"07/14/2021","1,825.90","1,806.70","1,831.80","1,806.00","0.09K","0.83%"
"07/13/2021","1,810.80","1,807.60","1,817.60","1,801.10","0.15K","0.22%"
"07/12/2021","1,806.80","1,809.00","1,809.70","1,793.10","0.19K","-0.26%"
"07/09/2021","1,811.50","1,801.00","1,813.80","1,801.00","0.25K","0.58%"
"07/08/2021","1,801.10","1,804.80","1,819.90","1,796.80","0.26K","-0.11%"
"07/07/2021","1,803.00","1,797.10","1,808.90","1,797.10","0.15K","0.45%"
"07/06/2021","1,795.00","1,790.70","1,814.80","1,790.10","0.26K","0.04%"
"07/05/2021","1,794.20","1,787.50","1,815.70","1,784.70","276.60K","0.57%"
"07/02/2021","1,784.10","1,785.50","1,793.60","1,778.50","0.04K","0.37%"
"07/01/2021","1,777.60","1,777.50","1,782.80","1,769.10","0.11K","0.29%"
"06/30/2021","1,772.40","1,760.00","1,774.90","1,756.70","0.08K","0.45%"
"06/29/2021","1,764.50","1,764.50","1,764.50","1,764.50","239.91K","-0.91%"
"06/28/2021","1,780.70","1,782.00","1,786.10","1,770.40","160.79K","0.16%"
"06/25/2021","1,777.80","1,775.70","1,791.00","1,773.60","161.20K","0.06%"
"06/24/2021","1,776.70","1,778.20","1,788.60","1,772.70","152.23K","-0.38%"
"06/23/2021","1,783.40","1,779.10","1,795.60","1,773.10","179.27K","0.34%"
"06/22/2021","1,777.40","1,783.20","1,790.10","1,771.20","172.75K","-0.31%"
"06/21/2021","1,782.90","1,764.30","1,786.90","1,764.10","195.52K","0.79%"
"06/18/2021","1,769.00","1,773.90","1,797.90","1,761.20","264.61K","-0.33%"
"06/17/2021","1,774.80","1,812.30","1,826.40","1,767.90","385.89K","-4.65%"
"06/16/2021","1,861.40","1,861.00","1,866.00","1,804.40","234.10K","0.27%"
"06/15/2021","1,856.40","1,867.80","1,870.90","1,853.00","155.34K","-0.51%"
"06/14/2021","1,865.90","1,879.60","1,879.70","1,845.70","242.30K","-0.73%"
"06/11/2021","1,879.60","1,901.90","1,906.20","1,876.10","220.46K","-0.89%"
"06/10/2021","1,896.40","1,891.40","1,903.00","1,871.80","250.55K","0.05%"
"06/09/2021","1,895.50","1,894.40","1,901.70","1,889.30","147.33K","0.06%"
"06/08/2021","1,894.40","1,901.60","1,906.90","1,885.70","173.60K","-0.23%"
"06/07/2021","1,898.80","1,894.30","1,902.90","1,883.70","146.02K","0.36%"
"06/04/2021","1,892.00","1,872.70","1,899.00","1,855.60","228.83K","1.00%"
"06/03/2021","1,873.30","1,910.50","1,912.30","1,866.70","278.58K","-1.92%"
"06/02/2021","1,909.90","1,903.00","1,911.80","1,896.40","166.04K","0.26%"
"06/01/2021","1,905.00","1,906.80","1,919.20","1,894.50","290.65K","0.00%"
"05/31/2021","1,905.00","1,906.80","1,919.20","1,894.50","290.65K","-0.02%"
"05/28/2021","1,905.30","1,899.80","1,908.80","1,884.30","198.14K","0.36%"
"05/27/2021","1,898.50","1,899.30","1,906.50","1,890.80","211.79K","-0.20%"
"05/26/2021","1,902.30","1,900.50","1,914.00","1,891.90","2.01K","0.17%"
"05/25/2021","1,899.00","1,882.50","1,902.20","1,874.30","1.50K","0.72%"
"05/24/2021","1,885.50","1,884.30","1,888.70","1,876.80","0.84K","0.42%"
"05/21/2021","1,877.60","1,876.60","1,890.90","1,871.80","0.78K","-0.28%"
"05/20/2021","1,882.80","1,871.10","1,885.00","1,866.20","0.92K","0.03%"
"05/19/2021","1,882.30","1,872.20","1,891.90","1,853.90","1.01K","0.71%"
"05/18/2021","1,869.00","1,868.30","1,876.00","1,864.30","0.58K","0.03%"
"05/17/2021","1,868.50","1,843.00","1,869.70","1,843.00","0.39K","1.60%"
"05/14/2021","1,839.10","1,827.60","1,847.00","1,821.90","0.21K","0.77%"
"05/13/2021","1,825.00","1,818.20","1,829.60","1,814.70","0.14K","0.07%"
"05/12/2021","1,823.70","1,838.50","1,844.50","1,815.10","0.60K","-0.72%"
"05/11/2021","1,837.00","1,837.80","1,842.40","1,819.50","0.09K","-0.09%"
"05/10/2021","1,838.60","1,835.30","1,846.60","1,834.90","0.28K","0.34%"
"05/07/2021","1,832.40","1,816.20","1,844.30","1,815.80","0.49K","0.86%"
"05/06/2021","1,816.70","1,786.60","1,817.60","1,785.20","0.28K","1.76%"
"05/05/2021","1,785.30","1,779.90","1,788.00","1,775.50","0.11K","0.47%"
"05/04/2021","1,777.00","1,789.40","1,799.60","1,775.20","0.08K","-0.87%"
"05/03/2021","1,792.60","1,774.80","1,796.20","1,772.90","0.07K","1.36%"
"04/30/2021","1,768.60","1,770.70","1,772.20","1,767.20","0.04K","-0.05%"
"04/29/2021","1,769.40","1,769.40","1,769.40","1,769.40","231.52K","-0.25%"
"04/28/2021","1,773.90","1,776.40","1,782.70","1,761.80","198.58K","-0.28%"
"04/27/2021","1,778.80","1,781.10","1,785.90","1,773.90","147.95K","-0.07%"
"04/26/2021","1,780.10","1,776.10","1,783.10","1,768.20","143.36K","0.13%"
"04/23/2021","1,777.80","1,784.00","1,796.30","1,769.50","175.85K","-0.24%"
"04/22/2021","1,782.00","1,794.50","1,798.10","1,777.10","163.75K","-0.62%"
"04/21/2021","1,793.10","1,779.10","1,798.40","1,776.60","173.97K","0.83%"
"04/20/2021","1,778.40","1,770.50","1,780.80","1,763.50","169.04K","0.44%"
"04/19/2021","1,770.60","1,778.80","1,790.40","1,766.60","180.73K","-0.54%"
"04/16/2021","1,780.20","1,764.80","1,784.70","1,760.30","173.50K","0.76%"
"04/15/2021","1,766.80","1,736.60","1,770.60","1,734.40","198.14K","1.76%"
"04/14/2021","1,736.30","1,746.40","1,750.70","1,732.30","145.26K","-0.65%"
"04/13/2021","1,747.60","1,732.20","1,749.50","1,723.20","175.59K","0.86%"
"04/12/2021","1,732.70","1,744.50","1,746.20","1,727.00","125.36K","-0.69%"
"04/09/2021","1,744.80","1,756.50","1,758.20","1,730.80","171.40K","-0.76%"
"04/08/2021","1,758.20","1,738.60","1,759.40","1,733.60","144.57K","0.95%"
"04/07/2021","1,741.60","1,744.40","1,745.40","1,731.20","122.80K","-0.08%"
"04/06/2021","1,743.00","1,729.20","1,746.70","1,728.20","152.60K","0.82%"
"04/05/2021","1,728.80","1,730.00","1,734.40","1,721.60","101.75K","0.02%"
"04/01/2021","1,728.40","1,709.00","1,732.00","1,706.40","170.43K","0.75%"
"03/31/2021","1,715.60","1,685.90","1,716.30","1,677.30","210.77K","1.76%"
"03/30/2021","1,686.00","1,713.00","1,714.80","1,678.30","225.87K","-1.61%"
"03/29/2021","1,713.60","1,732.50","1,732.70","1,704.90","2.56K","-1.15%"
"03/26/2021","1,733.60","1,727.40","1,735.90","1,721.00","0.62K","0.42%"
"03/25/2021","1,726.30","1,735.00","1,745.10","1,724.00","0.92K","-0.47%"
"03/24/2021","1,734.40","1,727.60","1,738.50","1,724.60","0.27K","0.46%"
"03/23/2021","1,726.40","1,740.40","1,742.30","1,724.60","0.50K","-0.75%"
"03/22/2021","1,739.40","1,747.80","1,747.80","1,728.50","0.36K","-0.20%"
"03/19/2021","1,742.90","1,735.20","1,745.60","1,729.90","0.26K","0.53%"
"03/18/2021","1,733.70","1,745.50","1,752.60","1,719.80","0.25K","0.31%"
